id,name,url,gps
84c46b70-14c5-11eb-a43d-dfe2af8cac81,Squire Oak Neighborhood,https://goo.gl/maps/zsXTrtPmocxPqfiAA,"@37.9659486,-84.4565843,18.11z"
8acd406d-3e9e-444e-9d5e-6c7f5218e3b2,Woodford Inn,https://goo.gl/maps/eHw4CuZvhwTR4kXJ6,"@38.0543598,-84.734602,17z"
95ad9f59-9ee3-44d2-bab1-609ed78ecafb,Shaker Village of Pleasant Hill,https://goo.gl/maps/QVZPSrWo28N2DfFm9,"@37.8175181,-84.7425053,17z"
a8411c70-141c-11e9-b43e-456ed9f9b823,ARTplay Children's Studio,https://goo.gl/maps/DV2yWp5na1N2,"@38.039358,-84.4810146,17z"
5623b730-3475-11e9-b43e-456ed9f9b823,Lexington Public Library - Tates Creek Branch,https://goo.gl/maps/vXbg67AoDNK2,"@37.9794049,-84.5008652,17z"
a42c0800-55c8-11e9-b43e-456ed9f9b823,Owen County Public Library,https://goo.gl/maps/qiSGpYxpKw42,"@38.524074,-84.816021,15z"
49f61270-819e-11e9-b43e-456ed9f9b823,Tadoo Lounge,https://goo.gl/maps/qMH8txJbdPXjbtwW6,"@38.0398157,-84.4942121,17z"
bd1cf650-e978-11e9-b43e-456ed9f9b823,Lexington Friends Meeting Quakers ,https://goo.gl/maps/t5UWgnQ3K8ZrmPoT6,"@38.0595643,-84.4897157,15z"
2093c2e0-ff72-11e9-b43e-456ed9f9b823,Gifford Theater,https://goo.gl/maps/zBN6N9NxoH6UWbGTA,"@37.7429702,-84.3016729,17z"
3ae7a6a0-43d0-11ea-abf2-8dc9e627a96d,Indian Fort Theatre ,https://goo.gl/maps/XoNmF2n4gPUr72LaA,"@37.5522231,-84.2398356,17z"
68a90580-6337-11ea-9d91-8b9a74a66ddd,The Thoroughbred Center,https://goo.gl/maps/EftzvnNQBtizSLEV7,"@38.0964398,-84.4229577,17z"
f467e7a0-a066-11ea-aa51-cdc3fe7afefa,Raven Run,https://goo.gl/maps/cCWRXJQrCHcb2ZCp6,"@37.8959238,-84.3981114,15z"
3cf78060-3f32-11eb-a43d-dfe2af8cac81,The Mill&Max Contemplative Arts Space,https://goo.gl/maps/QpAZRwNC8JdnF6tu6,"@38.0454355,-84.5054544,17z"
0a22ac82-5fcb-4283-8525-353628411688,Farmer's Market Pavilion,https://goo.gl/maps/WQjs6FzA9hUsgyEj7,"@38.0544762,-83.9422092,18.45z"
09e01ac0-1428-11e9-b43e-456ed9f9b823,First Presbyterian Church,https://goo.gl/maps/QSMn5he5v1F2,"@38.0492617,-84.4988838,17z"
24c03970-351a-11e9-b43e-456ed9f9b823,Smiley Pete,https://goo.gl/maps/Rq3aJDPxuEH2,"@38.0398115,-84.4942121,17z"
5192ed80-c83b-11e9-b43e-456ed9f9b823,Lexington Public Library- Beaumont Branch,https://goo.gl/maps/7Tag3LMjfH2XZHZb9,"@38.0130211,-84.5663792,14z"
c7b0a4e0-ed06-11e9-b43e-456ed9f9b823,Gatton Student Center: Cat's Den ,https://goo.gl/maps/9HJR83oJo4Uao76MA,"@38.0402812,-84.5034119,17z"
bae74653-f3c6-4944-97b0-384d3d514d8b,Oleika Shriners,https://goo.gl/maps/1kNt33YcPiksk9HKA,"@38.0162663,-84.5262765,18z"
9af710fc-5756-41d2-b943-194039945213,ELIXIR Downtown,https://goo.gl/maps/YfwLhWMHe9k7w8V87,"@38.048397,-84.4982246,19z"
058ff6d0-351f-11e9-b43e-456ed9f9b823,Haggin Auditorium,https://goo.gl/maps/mZ8Hfg6pyYp,"@38.0531512,-84.4958395,17z"
45a41070-5b1d-11e9-b43e-456ed9f9b823,Northside Branch Library,https://goo.gl/maps/4LmvtUp8QKB2,"@38.0794706,-84.4713209,17z"
2337e750-c83c-11e9-b43e-456ed9f9b823,Wise Bird Cider,https://goo.gl/maps/wrrBfTRuLbVYDCzWA,"@38.0553712,-84.5181012,15z"
3ef8fd90-ed07-11e9-b43e-456ed9f9b823,Cats Den  at Gatton Student Center,https://goo.gl/maps/9HJR83oJo4Uao76MA,"@38.0402812,-84.5034119,17z"
4e023c40-4859-11ea-abf2-8dc9e627a96d,Asbury University ,https://goo.gl/maps/dRsFZ77XZARwWErEA,"@37.8638457,-84.6668204,17z"
44277a90-36d6-11e9-b43e-456ed9f9b823,Chocolate Holler,https://goo.gl/maps/NeGTBYh5cVv,"@38.0402926,-84.4948675,17z"
f597ad90-5fad-11e9-b43e-456ed9f9b823,Hudson Haus,https://goo.gl/maps/B32yy7tr4pjM4uYP8,"@38.0486287,-84.4963636,17z"
31691000-c83d-11e9-b43e-456ed9f9b823,North Lime Coffee & Donuts ,https://goo.gl/maps/MeQ4Je9TjQi6EVvr5,"@38.053919,-84.4887306,17z"
099f90f0-f1f3-11e9-b43e-456ed9f9b823,Heroes Realm ,https://goo.gl/maps/16XkGbbD1DDdvHj4A,"@38.0646979,-84.4698514,17z"
eac48ee0-4a0a-11ea-abf2-8dc9e627a96d,"Transylvania University, Shearer Art Building, Room 201",https://goo.gl/maps/r9RimL2SKAjtYCWHA,"@38.0522136,-84.4950225,17z"
f8377c31-2c29-4123-a25e-7b9585481207,Waveland State Historic Site,https://goo.gl/maps/AdNKHre3HkjKemro9,"@37.970777,-84.5389587,17z"
d8281e4f-5ee5-4b55-9f91-e73fb4d05441,James Pepper Distilling,https://goo.gl/maps/LSRRibwJcFePq1NUA,"@38.0565376,-84.5219881,17z"
6d1fe9a0-36d6-11e9-b43e-456ed9f9b823,The Nest ,https://goo.gl/maps/UUXnUC3qkEK2,"@38.052043,-84.487131,15z"
fd2f78c0-c8ea-11e9-b43e-456ed9f9b823,The Raven House Living Room Show ,https://goo.gl/maps/8xdgYx2YpTbBHbQ88,"@37.999759,-84.498191,16z"
31c266a0-522a-11eb-a43d-dfe2af8cac81,The Fishtank,https://goo.gl/maps/1hxsKkgxjm7Z2Td87,"@38.034252,-84.4982607,17z"
815784a6-7c88-438f-8c1e-6cb5b810da28,Morehead State University,https://goo.gl/maps/MYRkQ6jTjWA2XjTT9,"@38.1886162,-83.4337009,17z"
eb80cd5c-772f-4558-83ef-7d2cc28b5a85,Rocky Hollow Recreation Center,https://goo.gl/maps/8gayuGZVpWBjzrM19,"@37.0888622,-84.6030812,17z"
652032c0-3aa3-11e9-b43e-456ed9f9b823,The Kentucky School - Al's Sidecar (Cheater's),https://goo.gl/maps/xYeJp5Crzir,"@38.0541947,-84.4884183,17z"
e6fbfd84-1803-47e9-a585-e809711c86e2,Clover Bottom Bed and Breakfast,https://goo.gl/maps/yD4Fq6qxd19sfJfj8,"@37.4842727,-84.1500916,17z"
0a140e4d-06b2-4d4e-b7b7-12406625f864,Apollo Pizza Meadowthorpe Taproom,https://goo.gl/maps/RsiTsgC4inScHuRv6,"@38.0650186,-84.5240812,17z"
0378f940-3aa7-11e9-b43e-456ed9f9b823,Tates Creek PCA Church,https://goo.gl/maps/kyTXpHSFs9k,"@37.9643306,-84.4840767,17z"
5f1e5bf0-13cd-11ea-9e22-bba7df481824,Second Presbyterian Church,https://goo.gl/maps/M5DCa85t3tbHe3G18,"@38.0396416,-84.4928049,17z"
2c65f37d-d200-41f5-a022-dcaab9d643d5,Pine Mountain State Resort Park,https://goo.gl/maps/zChCEfimyNXxRi9SA,"@36.7360569,-83.7400814,17z"
0cf4fa9b-bf64-4a7f-a27c-2812e8cd2811,Cross Keys Park,https://goo.gl/maps/Ghm3pB9BVD7UqK6X8,"@38.0407405,-84.5574993,17z"
705fcfc0-3c23-11e9-b43e-456ed9f9b823,Transylvania University Library,https://goo.gl/maps/cHQWq1bDBh52,"@38.052047,-84.4966762,17z"
52c8b880-cd98-11e9-b43e-456ed9f9b823,Robert F. Stephens Courthouse Plaza,https://goo.gl/maps/fCHM2WRrbA13oycQ9,"@38.0461067,-84.4983921,17z"
0d4cbe8e-dee3-44c1-8731-5203f4dfc1cb,Downtown Midway,https://goo.gl/maps/gZK9MvEQPzK7KBUo8,"@38.1504849,-84.685536,17z"
c43f4252-de46-430d-b17f-38f0fb3aef56,Fifth Third Pavilion,https://goo.gl/maps/ZrhKAijkk96EvFpK9,"@38.0479182,-84.5004345,17z"
264574a0-3fb4-11e9-b43e-456ed9f9b823,Base110,https://goo.gl/maps/qHVkhxovqiP2,"@38.0461274,-84.5012052,17z"
2e1f30d0-3fb4-11e9-b43e-456ed9f9b823,The Carnegie,https://goo.gl/maps/fTapDFPYhT92,"@39.0801218,-84.5091724,17z"
3b95eed0-d310-11e9-b43e-456ed9f9b823,Kentucky Mudworks,https://goo.gl/maps/dar8We36SuE9rqYd8,"@38.046976,-84.466638,15z"
7616a76f-6054-4b1f-9335-2a9ef73f7831,Spirit Nest at Bernheim,https://goo.gl/maps/fSHyZKG1TQ4uEhio9,"@37.923445,-85.663565,15z"
63440925-eb44-43d5-9d8d-079e02164bbf,Proud Mary BBQ,https://goo.gl/maps/7JrkWo6SujnfUTtc9,"@37.8867621,-84.3420292,16.45z"
b0755220-3fb5-11e9-b43e-456ed9f9b823,Alltech Arena Kentucky Horse Park,https://goo.gl/maps/SLPt8C4Pzo42,"@38.0903784,-84.5820268,12z"
ac0fec6b-613e-4065-af0f-b96609fe0ed5,Lexington Children's Theatre,https://goo.gl/maps/KDHZ8rZazneKuyi57,"@38.0498179,-84.5018897,17z"
2402c5b0-3fb6-11e9-b43e-456ed9f9b823,Leeds Center for the Arts,https://goo.gl/maps/JHkyDKBGa5G2,"@37.9945158,-84.1783173,17z"
338616c6-491a-4601-b4c0-adf16dd84b95,Minglewood,https://goo.gl/maps/VKBmoioTxhz53gcL9,"@38.0474953,-84.4966868,18.22z"
f93ca2fc-f9df-443f-b8cb-67f784fc18ce,101 W Louden,https://goo.gl/maps/EE4fh4heUJ3WoLGV6,"@38.0582406,-84.4842733,17z"
f1de3460-3fb6-11e9-b43e-456ed9f9b823,Bluegrass Batcave,https://goo.gl/maps/EZV61k8EYa22,"@38.0415971,-84.4706893,17z"
32453c93-9510-4e71-85a0-580d6ff015ab,Berea Skate Park,https://goo.gl/maps/JPvmjMZShhvnYCbz7,"@37.5746365,-84.3005125,17z"
e55a0d80-3fb7-11e9-b43e-456ed9f9b823,Appalshop,https://goo.gl/maps/hnUJh9TBZ6D2,"@37.1168013,-82.8237222,17z"
75b6dd1c-cdcd-42b5-a5ac-cbda75be4e08,Bi-Water Farm,https://goo.gl/maps/NAy8DqmGRhQw6N3n6,"@38.226482,-84.565063,14z"
f91d68d0-3fb7-11e9-b43e-456ed9f9b823,Lussi Brown Coffee Bar,https://goo.gl/maps/3uhFewSCVMo,"@38.0476046,-84.498172,17z"
b62bd7a4-e8ac-423c-a9b2-edbc06230392,Berea Chamber of Commerce,https://goo.gl/maps/ExeTj9GbQnbeU9387,"@37.5681325,-84.3000513,17z"
f9772d40-acec-4721-b4ca-a7683929c5ee,The Summit at Fritz Farm,https://goo.gl/maps/FXaHc7prMJs5PURf7,"@37.9775288,-84.5285183,17z"
90aa70bc-83b1-42d0-a0db-520b14b9ac47,Shillito Park,https://goo.gl/maps/k52PWc7E3ckhKu3r9,"@37.993418,-84.5330559,17z"
bdc4df7b-1b6a-428a-a311-ab1a1882d2f5,Honeywood,https://goo.gl/maps/FXaHc7prMJs5PURf7,"@37.9775288,-84.5285183,17z"
fc45ecf2-bf7a-498d-aa98-123bd5c9acd0,Rockcastle Riverside,https://goo.gl/maps/MWt9MiFfMcrsRmti6,"@37.2270964,-84.2620998,1217m"
9c215e14-b514-4637-864c-cceeb0be8e89,Berea City Park,https://goo.gl/maps/idzQtbVUjs1ybJha9,"@37.5781349,-84.2932417,17z"
087d50ac-65da-4393-9b3a-7599503f3681,Isaac Murphy Memorial Art Garden,https://goo.gl/maps/dr4CETjcccaifPkq5,"@38.027264,-84.4627968,12z"
6e53cd15-e4e6-4f9f-b810-803db7fe41b7,Lynagh's Irish Pub,https://goo.gl/maps/GGqYGzB6735UwxPS9,"@38.0344836,-84.4955712,15z"
e5095566-40d0-4f4d-a80d-76610f3ddde2,Eckert's Country Store & Farms,https://goo.gl/maps/kYwAVjfCMxjeRLSD6,"@37.9986771,-84.7010452,17z"
c70196b4-8c1d-4375-bebb-391c7d8e1916,Somerset Community College - Somerset Campus,https://goo.gl/maps/tqGjX3djT3Jjnzfs7,"@37.0601152,-84.6168242,19z"
66a86d5b-6af7-4d0a-9160-621b6b872aac,Lindsey Wilson College V.P. Henry Auditorium,https://goo.gl/maps/wUz6RwMyqUKmuCca8,"@37.1028076,-85.3014631,17z"
a73a04d1-eae9-41b9-bb3b-6db10c8f3af8,Hopewell Museum,https://goo.gl/maps/vkRNHQG1NKvgE4Y4A,"@38.1892455,-84.2911363,14.4z"
dd785e58-c4c5-407a-9641-06af09fb0483,The Ballroom House,https://goo.gl/maps/2rWEbTgMQQNHJs8u7,"@38.0158488,-84.5273536,17z"
6204e538-53fa-4bbb-8cd3-54687e32327b,Rosewood Acres Farm,https://goo.gl/maps/ci7eVeQR4YhtZ9wL7,"@38.0507466,-83.9817278,17z"
88608345-ab9f-459c-ad86-c678ccc9017a,Anderson County High School,https://goo.gl/maps/cQGE7dA6ikgiW6DV6,"@38.023391,-84.9105996,17z"
9d4df28f-78bc-4328-afa0-cb7064e276a6,West Sixth Brewing,https://goo.gl/maps/zAKHh7iaC1w,"@38.059307,-84.491991,15z"
82e54963-3293-467d-94a5-a6a880b1cbe8,Visit LEX,https://goo.gl/maps/5SYUB3uukJA2,"@38.049484,-84.500312,15z"
28eed072-7ef6-4726-b3a4-bc7bbe0ee3a1,Pam Miller Downtown Arts Center,https://goo.gl/maps/qAzN13Ub5iA2,"@38.0457068,-84.4981439,17z"
d472c289-481c-4c08-9e72-2cbe36a715cb,Cherokee Park,https://goo.gl/maps/twESQiRJiFcFxLat9,"@38.2399698,-85.701555,17z"
6e57987b-0e2c-473b-86c6-c1a596faf1e6,Downtown Nicholasville,https://goo.gl/maps/JebbcQcnc2LCyp728,"@37.881183,-84.5740926,17z"
c76c97f5-3a9c-4dcb-816e-6135a32ddf49,St. Raphael Episcopal Church,https://goo.gl/maps/EgyGNdALyHYuskN47,"@38.037937,-84.5646595,17z"
2c3c4808-5ead-4672-b3bd-d751e66f8517,Alley on Main,https://goo.gl/maps/AntxRsPWfCymFWoG7,"@37.8141066,-82.8059339,19.16z"
68892d40-c9a4-42c6-a65d-f74fc3c2f8d8,Main Street,https://goo.gl/maps/HuMUx4Du5x8GA9n78,"@37.7607006,-84.845676,17z"
7665d991-ba03-40a3-a262-1fba3b51088e,Downtown Middlesboro,https://goo.gl/maps/XzeGHTAYKHcCCwGy5,"@36.604802,-83.7158221,19z"
195f0b47-8020-4ab7-87ca-ce7a48e5760a,Green Street - Downtown Versailles,https://goo.gl/maps/uWnrwzCGMiitK5jh6,"@38.054265,-84.7330444,17z"
dba62e25-d310-49e0-91f4-20b7ee06385e,Downtown Wilmore,https://goo.gl/maps/osn4ZfYE1uV8CMGv9,"@37.8584631,-84.659117,20.15z"
2f610bcd-54f3-4b47-8917-734bd2031f64,South Elkhorn Christian Church,https://goo.gl/maps/9EAys92t2GhAr87NA,"@37.9973182,-84.5857229,17z"
c6660f1e-f03b-4994-ac7c-45097dad6530,Sig Luscher Brewery,https://goo.gl/maps/4Ljdg4j1RMsCi1mH9,"@38.2015407,-84.8772022,17z"
eee483a3-17b5-463a-bf2c-15e1be563735,Mary Queen of the Holy Rosary,https://goo.gl/maps/ho6u7VmP1SdD9eJL9,"@38.0158303,-84.5401612,17z"
45a3a522-08ef-4ccf-9aad-da73e39d462d,"UK Arboretum, State Botanical Garden of Kentucky",https://goo.gl/maps/VCpFHNmmJPkeFJqt7,"@38.0143333,-84.506357,17z"
592dc580-aed7-4766-ae08-a4075a5710c7,Forks of Elkhorn Baptist Church,https://goo.gl/maps/qqGoX7seqogYMVsZ9,"@38.1706279,-84.7868458,17z"
4498b4bf-5ecd-4ede-b56d-6cfe9bbd816f,Downtown Somerset,https://goo.gl/maps/Nrcu9Znkc6rynXxL6,"@37.093176,-84.6042107,17z"
fec16c4c-cffe-4f53-ad10-6468847f62d3,Maiden City Brewing Co.,https://goo.gl/maps/LW3mAsHa9KnK31Xh6,"@38.3888931,-84.2988554,17z"
6dabda33-eafe-4e7b-a4ec-2dbed290ca13,Lexington Children's Theatre,https://goo.gl/maps/oeCBhrdYvGg9NKzB6,"@38.0498179,-84.5018897,17z"
4c0fbafc-b6f5-400e-ae51-221321b6f4ae,Parks and Recreation Cultural Arts,https://goo.gl/maps/KbgRuhQAWFqM5tbRA,"@38.0459871,-84.5099468,17z"
f84209e1-0699-40c6-81d2-daa0393f5def,Clarion Hotel Conference Center - North,https://goo.gl/maps/JxHArXakpsAC927FA,"@38.0972162,-84.4873987,17z"
09572216-00f6-4bbc-83f6-73af324d0ef4,Lexington Peddler's Mall,https://goo.gl/maps/wNzJVrL7eKYGYrUv8,"@38.0319642,-84.4546267,17z"
92743df0-c59d-4a76-99f4-fba70be46f5f,EKU Center for the Arts,https://goo.gl/maps/rkwSHN3pLHnULur38,"@37.7335587,-84.3061931,17z"
a91663a5-6aa6-4f34-a5e1-240e8260035f,Joseph-Beth Booksellers,https://goo.gl/maps/TGeXymCayfRp7KNY6,"@37.9942973,-84.5268358,17z"
682b5604-a019-4d04-9e8c-7818c5bb2a9c,Calvary Baptist Church,https://goo.gl/maps/nyecgrNSFgSQakuS8,"@38.0437612,-84.4999544,17z"
6e7441ac-5530-44a7-bb7e-992b41c55186,Heritage Hills Theater,https://goo.gl/maps/xTa2hBAD7SiT72y36,"@37.130168,-84.1069917,19z"
a842fc6e-d445-4406-bf73-41bc017f0818,The Center For Rural Development,https://goo.gl/maps/jfnq3PHfaabQ7tCY7,"@37.0620991,-84.623508,16z"
d927986a-a30e-48f1-a43c-9666575c1d29,Fayette Mall,https://goo.gl/maps/qdikkFXxFm6VkwUw5,"@37.9891741,-84.5302336,17z"
c0e45408-b08a-4cb2-8db0-f4336922a620,Duncan Park,https://goo.gl/maps/vyzqh93squaY2cwNA,"@38.0520053,-84.4893963,17z"
2bb28732-1d6f-4462-a763-f077297018a6,Guignol Theatre,https://goo.gl/maps/6CSQC6PEoVggJDqy8,"@38.0366103,-84.5042096,17z"
6a576acd-93a2-41a7-afaf-41a3367e43f7,Central Bank Center,https://goo.gl/maps/rzqTmbTonzy1ge3x7,"@38.0491519,-84.5033686,17z"
8bcdf3a9-839c-4ff3-b146-5d47b64b3d86,Madison Central High School,https://goo.gl/maps/XmTLZAuvsBQF6EsX9,"@37.7561233,-84.2924421,17z"
e7e5f43b-5f49-4344-90c4-8da4e889fb14,The Break Room,https://goo.gl/maps/mynxRe3QoJ5yRsvj6,"@38.0556809,-84.5209589,17z"
f9b32c8f-43f5-4547-b7e0-f8c3f2703e58,Triangle Park,https://goo.gl/maps/AH7sxSGefdfj5ZVt5,"@38.0489156,-84.5026793,17z"
44e40cde-e4ef-4f7d-939e-dc0f03727d4e,Greyline Station,https://goo.gl/maps/qd5TcX4hsSkFkmHc8,"@38.0577875,-84.4838635,17z"
c30f14b6-9022-4c69-9589-a1f873d5bacd,Ragged Edge Community Theater,https://goo.gl/maps/Q65aPF7wZdfZ2n9S6,"@37.7619444,-84.8452443,17z"
23fa2011-e223-46bf-8f34-846a39be575b,Mitchell Tolle Building,https://goo.gl/maps/NJqhgePt1Eo6sXCv9,"@37.5677817,-84.3072386,17z"
8b1b7291-ff19-4744-a46a-56616636ca83,Laurel County Public Library,https://goo.gl/maps/zCT3yR1fuG17Pmm46,"@37.116122,-84.0635337,17z"
0770999f-9c05-451d-be8c-095e6b087cb8,Champions Sports Bar & Grill,https://goo.gl/maps/nWkuGARJJZqHR3Lt8,"@37.7342564,-84.3290563,17z"
40240a79-e292-4578-8265-ff757b9a9449,Cincinnati Museum Center,https://goo.gl/maps/spGv176psMnwMGEY9,"@39.1099358,-84.5394638,17z"
09588dec-511f-4e3a-9630-c85bf3f59f87,North Lime Coffee & Donuts,https://goo.gl/maps/V24eYVsCVvkZAGyT9,"@38.0573948,-84.4824228,17z"
2c227750-4871-4b5f-937e-8f848302f894,Margaret I. King Library,https://goo.gl/maps/XRXaDtEET481rjW76,"@38.0368132,-84.5057248,17z"
4035b4da-43e0-47e7-8faa-9ccf8f397eb6,Kroger Field,https://goo.gl/maps/vpcURdpDx3hSgwxv7,"@38.0227476,-84.5073649,17z"
b502a362-142a-40bb-a696-be94600d664d,Oleika Temple Great Lawn,https://goo.gl/maps/MQ26ncGPzTkwWKaP6,"@38.015309,-84.5276657,17z"
a7db42d8-3b4f-4d51-b81f-17018d4573ba,The Lot,https://goo.gl/maps/fvnRR6GbgWMRsKxdA,"@37.5681314,-84.3008705,17z"
31f3cccc-63a0-4daf-a8d2-03614723f85f,Churchill's,https://goo.gl/maps/kXxDMtiQRfN51yUz7,"@37.5782298,-84.2814347,19z"
ebc905a1-f79f-4f8a-aa65-4a05c29cabfd,Wandering Elm Photography,https://goo.gl/maps/qfALw21KpNNyt2aPA,"@37.0922702,-84.6050942,17z"
836b2cb6-ce64-4be2-a226-3b7eaa26695c,Belleau Woods Park,https://goo.gl/maps/uiV96GwDrSkzWMRJ9,"@37.9708652,-84.5031437,17z"
db16aaa7-9b68-466a-91d9-f70d13b3f9d7,Boyle County Extension Office,https://goo.gl/maps/Jt4e7ciUkoK1mCXa8,"@37.6228837,-84.8224005,17z"
3a6b007b-384c-4d88-aa22-1d16677f305f,Berea College Forestry Outreach Center,https://goo.gl/maps/aeVy9VCjyvTncV1a7,"@37.553833,-84.2428751,17z"
e592ac95-b63a-4439-a3ae-a282532ff448,WUKY Studios,"https://www.google.com/maps/place/2640+Spurr+Rd,+Lexington,+KY+40511/@38.1034842,-84.5322137,15z/data=!4m5!3m4!1s0x884243ff95464bef:0xc827c049c0ea3ea8!8m2!3d38.10348!4d-84.523459","@38.1034842,-84.5322137,15z"
75b6ad73-7fb7-4c4a-8a62-e31699667e5a,Downtown Paris,https://goo.gl/maps/tqVjPogB24P5PT9T7,"@38.2016587,-84.3047271,13z"
d7acebf7-da4a-4487-8f1f-56bbf65cbb43,London Ferrill Community Garden,https://goo.gl/maps/W2yrmB8vTfYUCd9g9,"@38.0475154,-84.4919992,17z"
194d32fb-6d90-4517-a041-048a059da8f6,Hopemont,https://goo.gl/maps/XQfH9oF6VmWypZH5A,"@38.0501709,-84.498522,17z"
70070385-5ba0-4d84-a443-751fdff75a3c,BCTC Winchester Campus Amphitheater,https://goo.gl/maps/nFNM3h988B6jaA3r8,"@38.0147553,-84.2042521,17z"
fa9046e8-b454-41ba-9f83-abcd761f4d03,Gratz Park,https://goo.gl/maps/btA8niYroZj6a7TLA,"@38.0505942,-84.4970347,17z"
2d1273fb-2d7e-4571-8dcc-c12e83bf2135,Oliver Lewis Way,https://goo.gl/maps/2Gxr8CJ3YfeGP1D1A,"@38.0489368,-84.5121523,17z"
10a3f072-6ef1-42a7-931d-7bf6d2f30afc,Glades Gardens,https://goo.gl/maps/J2eUvqLtmKmuMwat7,"@37.5855583,-84.2840321,17z"
0fd7a7a5-d774-4172-81eb-1d45cc624f5c,The Barnyard Venue,https://goo.gl/maps/3S3NPkgbmXC5aYB26,"@38.2009297,-83.9013246,17z"
32399b06-4475-42f5-a571-f6729307ce90,Castlewood Park,https://goo.gl/maps/nSgVTfVhpJwG5Kcw9,"@38.055439,-84.474459,15z"
8b73fb01-1ede-474d-b7d2-623642515aee,Danville,https://goo.gl/maps/zkvDrtKkVFUXggW26,"@37.6438857,-84.8505358,12z"
a48e84c8-1bed-45d6-a6e1-fed588a775ac,Downtown Morehead,https://goo.gl/maps/8HfojBPp8kPHEgVF9,"@38.166358,-83.444475,16z"
b26cfcea-bcd9-4f33-abb5-11099a3cfbf3,Rebel Rebel Studio & Lounge,https://goo.gl/maps/yJagWciheHzp1Vpb7,"@37.5681322,-84.3006321,17z"
b94e0295-aa70-4210-a4d5-9dffe44e35b8,631 Old Frankfort Pike,https://goo.gl/maps/z7DtCHefZfgvuLg79,"@38.0618262,-84.5379157,17z"
8ec7d82a-63be-4511-9cb3-784a3ab1df7a,Frankfort/Franklin County Tourist Commission,https://goo.gl/maps/GffX5F9M7hvvX5oj9,"@38.1987838,-84.8781899,19.42z"
5b75ef77-d8b5-4050-8ae3-7ce10c8fc576,Berea Folk Center,https://goo.gl/maps/SG71fa1PCx6V3sADA,"@37.5734938,-84.2998438,17z"
9d5a696f-284c-409a-b567-30c421d0b81c,Hidden Ridge Camping,https://goo.gl/maps/V5RYrdwDUnb9x5mt6,"@36.9434786,-84.8475254,19z"
5e256a8b-bbe7-4021-b2cc-5c05799be5be,900 Franklin St,https://goo.gl/maps/E3fQwZzvpNgZcXtTA,"@38.2561875,-85.7359054,19.27z"
a3a3d693-aede-473b-ab84-1587c0aa5853,Maywood's Environmental & Educational Laboratory ,https://goo.gl/maps/iLyCNmBWuYc1PMos9,"@37.4898522,-84.439937,17z"
0ecdee3b-9867-4386-b57d-4a91dbaa1f8b,African Cemetery No. 2,https://goo.gl/maps/ZofDtkePttorbwu36,"@38.050243,-84.477931,16z"
c562003a-f940-41ba-ac6f-82ebfbabd702,Kenwick Table ,https://goo.gl/maps/dfLWGCAjcy3CfxEn9,"@38.0340796,-84.4796414,17z"
fe348386-5300-4a31-bce4-52e42323da12,The Cottage Farm Stand & Baking Co.,https://goo.gl/maps/HYfP7e1P69bm98dH9,"@37.757233,-87.2429643,15.29z"
9860771e-b44d-496c-a7a6-c8254ca84a78,Waterfront Park,https://goo.gl/maps/rjfdGBjH7NVLGsVK8,"@38.2597229,-85.7435398,16.03z"
41bc6755-1faf-4c1d-9f45-851d0d763c53,Southland Drive,https://goo.gl/maps/PqV9CQXJ9Bvz8L8H8,"@38.0157683,-84.5259054,17z"
3e696f00-697c-4fc5-85ef-417f4d75e770,Donamire Farm,https://goo.gl/maps/Jpg3nB1c3Y9DpXSt8,"@38.0971354,-84.6057007,17z"
d3ed9109-9bde-4658-b856-2a5dd17c6fb9,Camp Nelson National Monument,https://goo.gl/maps/F6ZJhe2JMxsHMBBT8,"@37.7971118,-84.6029396,17z"
22c508fd-7404-401d-ba9b-1cff9071772d,Infinity: Rooftop Restaurant + Bar,https://goo.gl/maps/wGkYWjX1mpyK9tv16,"@38.0468967,-84.5001055,17z"
06a9661c-a7d2-4775-9e30-d4d50bd13a76,Henry A. Tandy Centennial Park,https://goo.gl/maps/qub51H9BVtvLXiQb9,"@38.048317,-84.5000478,17z"
3d36b4d9-3a96-410e-b415-6d352e14fde8,Terrapin Hill Farm,https://goo.gl/maps/2GP2B2PiFH1dPksE6,"@37.7377777,-84.980956,17z"
dba1f941-5074-4b81-839a-c784da82a401,Louisville Male High School,https://goo.gl/maps/NcfhygmwTKfouJMK7,"@38.1846996,-85.7232154,17z"
8b8047e7-50df-4233-addd-4feb4d1ee5e7,West T Hill Community Theatre,https://goo.gl/maps/DfkcEV3PPFioawqU9,"@37.6468596,-84.7735461,17z"
948d9348-8f31-4ea9-a0d2-afb45699fd63,Downtown Mount Sterling,https://goo.gl/maps/hKRbE7cUMHiXko537,"@38.0619046,-83.9463905,13z"
f6d5b1a4-dd9c-4c67-b7a3-860d38330c58,Capital Plaza Hotel,https://goo.gl/maps/6XqDSkHzBDwddyfi6,"@38.2024486,-84.8806802,17z"
5c5c3a66-dd64-4a82-91aa-49499e59c0de,The Virginia,https://goo.gl/maps/1mSfwtQ8M7fkR9gP6,"@37.0925605,-84.6035962,19z"
7b6b942c-676b-4fe1-8e01-a7e7fdbd83e0,Millville Community Center,https://goo.gl/maps/4Eqp48v5AQJgzxuw5,"@38.1203872,-84.8293952,17z"
